780.0, 0.0, -2140.0, 980.0, 100.0, -3810.0
980.0, 0.0, -1290.0, 920.0, 100.0, -3810.0
790.0, 0.0, -1370.0, 980.0, 100.0, -1290.0
720.0, 0.0, -670.0, 790.0, 100.0, -1370.0
2540.0, 0.0, -730.0, 720.0, 100.0, -670.0
2580.0, 0.0, 1380.0, 2540.0, 100.0, -730.0
500.0, 0.0, 1320.0, 2580.0, 100.0, 1380.0
500.0, 0.0, 3630.0, 560.0, 100.0, 1320.0
180.0, 0.0, -2140.0, -60.0, 100.0, -3810.0
0.0, 0.0, -60.0, 60.0, 100.0, -3810.0
1860.0, 0.0, -120.0, 0.0, 100.0, -60.0
1860.0, 0.0, 520.0, 1800.0, 100.0, -120.0
-30.0, 0.0, 580.0, 1860.0, 100.0, 520.0
-30.0, 0.0, 3630.0, 30.0, 100.0, 520.0
3810.0, 0.0, -2270.0, -3810.0, 1000.0, -3810.0
-762.0, 0.0, 3810.0, -3810.0, 1000.0, -3810.0
1905.0, 0.0, 3810.0, 3810.0, 1000.0, 2286.0
3048.0, 0.0, 3810.0, 3810.0, 1000.0, -3810.0
3810.0, -10000.0, -3810.0, -3810.0, 0.0, 3810.0
-4000.0, -4000.0, 3810.0, 4000.0, 4000.0, 5000.0
3810.0, -4000.0, -4000.0, 5000.0, 4000.0, 4000.0
-4000.0, -4000.0, -3810.0, 4000.0, 4000.0, -5000.0
-3810.0, -4000.0, -4000.0, -5000.0, 4000.0, 4000.0
