-3810.0,0.0,2541.0,
-3583.5,0.0,2541.0,
-3357.0,0.0,2541.0,
-3130.5,0.0,2541.0,
-2904.0,0.0,2541.0,
-2904.0,0.0,2178.0,
-2904.0,0.0,1815.0,
-2904.0,0.0,1452.0,
-2904.0,0.0,1089.0,
-2450.25,0.0,1089.0,
-1996.5,0.0,1089.0,
-1542.75,0.0,1089.0,
-1089.0,0.0,1089.0,
-907.5,0.0,1089.0,
-726.0,0.0,1089.0,
-544.5,0.0,1089.0,
-363.0,0.0,1089.0,
-363.0,0.0,907.5,
-363.0,0.0,726.0,
-363.0,0.0,544.5,
-363.0,0.0,363.0,
-272.25,0.0,363.0,
-181.5,0.0,363.0,
-90.75,0.0,363.0,
0.0,0.0,363.0,
0.0,0.0,90.75,
0.0,0.0,-181.5,
0.0,0.0,-453.75,
0.0,0.0,-726.0,
0.0,0.0,-1497.0,
0.0,0.0,-2268.0,
0.0,0.0,-3039.0,
0.0,0.0,-3810.0,
